Date,equity_oos
2024-02-15,1.0
2024-02-16,1.0
2024-02-20,1.0
2024-02-21,1.0
2024-02-22,1.0
2024-02-23,1.0
2024-02-26,1.0
2024-02-27,1.0
2024-02-28,1.0
2024-02-29,1.0
2024-03-01,1.0
2024-03-04,1.0
2024-03-05,1.0
2024-03-06,1.0
2024-03-07,1.0
2024-03-08,1.0
2024-03-11,1.0
2024-03-12,1.0
2024-03-13,2.3305215278926426
2024-03-14,30.387278045370497
2024-03-15,-185.72373040591245
2024-03-18,-1949.4618806258948
2024-03-19,9323.797268714445
2024-03-20,46735.21685700413
2024-03-21,-115085.72152511837
2024-03-22,1434645.665441891
2024-03-25,-13395989.03726263
2024-03-26,-93458445.07754888
2024-03-27,-1060820632.4392458
2024-03-28,8272850960.358862
2024-04-01,55416267973.35274
2024-04-02,657261534817.2682
2024-04-03,8496233196734.376
2024-04-04,182904785302208.4
2024-04-05,1109806301446201.5
2024-04-08,-2618270453716952.0
2024-04-09,-2.1431525717339016e+16
2024-04-10,-2.1431525717339016e+16
2024-04-11,-2.1431525717339016e+16
2024-04-12,-2.1431525717339016e+16
2024-04-15,-2.1431525717339016e+16
2024-04-16,-2.1431525717339016e+16
2024-04-17,-2.1431525717339016e+16
2024-04-18,-2.1431525717339016e+16
2024-04-19,-2.1431525717339016e+16
2024-04-22,-2.1431525717339016e+16
2024-04-23,-2.1431525717339016e+16
2024-04-24,-2.1431525717339016e+16
2024-04-25,-2.1431525717339016e+16
2024-04-26,5.2321544473634726e+17
2024-04-29,-5.088239288169389e+18
2024-04-30,-2.9596081777302925e+19
2024-05-01,-8.273778795585082e+20
2024-05-02,9.417469643494469e+21
2024-05-03,-4.414071041878877e+22
2024-05-06,1.4547905612205715e+23
2024-05-07,1.7506073468206799e+24
2024-05-08,1.0668954020216265e+25
2024-05-09,1.3565338302817674e+26
2024-05-10,-5.803233677908792e+26
2024-05-13,5.762723593888586e+27
2024-05-14,-1.7558039677222457e+27
2024-05-15,1.209743359453007e+28
2024-05-16,-7.029514825212041e+28
2024-05-17,-6.853727399167237e+29
2024-05-20,9.846941407457951e+30
2024-05-21,-6.330252846324818e+31
2024-05-22,-4.092530129635969e+32
2024-05-23,1.9787227034120497e+34
2024-05-24,-1.8272099263315634e+34
2024-05-28,6.776629776187542e+35
2024-05-29,-6.419238092099681e+36
2024-05-30,-1.08363372800436e+38
2024-05-31,-5.875016377955581e+38
2024-06-03,1.0062547768921651e+40
2024-06-04,-7.233116435879362e+40
2024-06-05,9.522692624921031e+41
2024-06-06,7.071053362488005e+42
2024-06-07,5.61043730027132e+42
2024-06-10,3.229174637533791e+43
2024-06-11,3.3900104140117217e+44
2024-06-12,-6.983667401011628e+45
2024-06-13,1.907733831535931e+47
2024-06-14,-2.020902178294241e+48
2024-06-17,-1.6723630821138064e+49
2024-06-18,5.138676048647013e+50
2024-06-20,1.4846485710676107e+52
2024-06-21,2.471702209289966e+53
2024-06-24,1.2455615607150167e+55
2024-06-25,-3.746778210409071e+56
2024-06-26,-6.924935768503585e+56
2024-06-27,-1.406340430625659e+58
2024-06-28,1.6673991700680896e+59
2024-07-01,-4.3523165282968615e+59
2024-07-02,-6.320057664864794e+60
2024-07-03,1.8056573592665782e+62
2024-07-05,7.92992253927862e+63
2024-07-08,-1.76231651932466e+65
2024-07-09,2.704237074752209e+66
2024-07-10,2.704237074752209e+66
2024-07-11,2.704237074752209e+66
2024-07-12,2.704237074752209e+66
2024-07-15,2.704237074752209e+66
2024-07-16,2.704237074752209e+66
2024-07-17,2.704237074752209e+66
2024-07-18,2.704237074752209e+66
2024-07-19,2.704237074752209e+66
2024-07-22,2.704237074752209e+66
2024-07-23,2.704237074752209e+66
2024-07-24,2.704237074752209e+66
2024-07-25,2.704237074752209e+66
2024-07-26,2.704237074752209e+66
2024-07-29,2.704237074752209e+66
2024-07-30,2.704237074752209e+66
2024-07-31,2.704237074752209e+66
2024-08-01,2.704237074752209e+66
2024-08-02,2.704237074752209e+66
2024-08-05,2.704237074752209e+66
2024-08-06,2.704237074752209e+66
2024-08-07,2.704237074752209e+66
2024-08-08,2.704237074752209e+66
2024-08-09,2.704237074752209e+66
2024-08-12,2.704237074752209e+66
2024-08-13,2.704237074752209e+66
2024-08-14,2.704237074752209e+66
2024-08-15,2.704237074752209e+66
2024-08-16,2.704237074752209e+66
2024-08-19,2.704237074752209e+66
2024-08-20,2.704237074752209e+66
2024-08-21,2.704237074752209e+66
2024-08-22,2.704237074752209e+66
2024-08-23,2.704237074752209e+66
2024-08-26,2.704237074752209e+66
2024-08-27,2.704237074752209e+66
2024-08-28,2.704237074752209e+66
2024-08-29,2.704237074752209e+66
2024-08-30,2.704237074752209e+66
2024-09-03,2.704237074752209e+66
2024-09-04,2.704237074752209e+66
2024-09-05,2.704237074752209e+66
2024-09-06,2.704237074752209e+66
2024-09-09,2.704237074752209e+66
2024-09-10,2.704237074752209e+66
2024-09-11,2.704237074752209e+66
2024-09-12,2.704237074752209e+66
2024-09-13,2.704237074752209e+66
2024-09-16,2.704237074752209e+66
2024-09-17,2.704237074752209e+66
2024-09-18,2.704237074752209e+66
2024-09-19,2.704237074752209e+66
2024-09-20,2.704237074752209e+66
2024-09-23,2.704237074752209e+66
2024-09-24,2.704237074752209e+66
2024-09-25,2.704237074752209e+66
2024-09-26,2.704237074752209e+66
2024-09-27,2.704237074752209e+66
2024-09-30,2.704237074752209e+66
2024-10-01,2.704237074752209e+66
2024-10-02,2.704237074752209e+66
2024-10-03,2.704237074752209e+66
2024-10-04,2.704237074752209e+66
2024-10-07,2.704237074752209e+66
2024-10-08,2.704237074752209e+66
2024-10-09,2.704237074752209e+66
2024-10-10,2.704237074752209e+66
2024-10-11,2.704237074752209e+66
2024-10-14,2.704237074752209e+66
2024-10-15,2.704237074752209e+66
2024-10-16,2.704237074752209e+66
2024-10-17,2.704237074752209e+66
2024-10-18,2.704237074752209e+66
2024-10-21,2.704237074752209e+66
2024-10-22,2.704237074752209e+66
2024-10-23,2.704237074752209e+66
2024-10-24,2.704237074752209e+66
2024-10-25,2.704237074752209e+66
2024-10-28,2.704237074752209e+66
2024-10-29,2.704237074752209e+66
2024-10-30,2.704237074752209e+66
2024-10-31,2.704237074752209e+66
2024-11-01,2.704237074752209e+66
2024-11-04,2.704237074752209e+66
2024-11-05,2.704237074752209e+66
2024-11-06,2.704237074752209e+66
2024-11-07,2.704237074752209e+66
2024-11-08,2.704237074752209e+66
2024-11-11,2.704237074752209e+66
2024-11-12,2.704237074752209e+66
2024-11-13,2.704237074752209e+66
2024-11-14,2.704237074752209e+66
2024-11-15,2.704237074752209e+66
2024-11-18,2.704237074752209e+66
2024-11-19,2.704237074752209e+66
2024-11-20,2.704237074752209e+66
2024-11-21,2.704237074752209e+66
2024-11-22,2.704237074752209e+66
2024-11-25,2.704237074752209e+66
2024-11-26,2.704237074752209e+66
2024-11-27,2.704237074752209e+66
2024-11-29,2.704237074752209e+66
2024-12-02,2.704237074752209e+66
2024-12-03,2.704237074752209e+66
2024-12-04,2.704237074752209e+66
2024-12-05,2.704237074752209e+66
2024-12-06,2.704237074752209e+66
2024-12-09,2.704237074752209e+66
2024-12-10,2.704237074752209e+66
2024-12-11,2.704237074752209e+66
2024-12-12,2.704237074752209e+66
2024-12-13,2.704237074752209e+66
2024-12-16,2.704237074752209e+66
2024-12-17,2.704237074752209e+66
2024-12-18,2.704237074752209e+66
2024-12-19,2.704237074752209e+66
2024-12-20,2.704237074752209e+66
2024-12-23,2.704237074752209e+66
2024-12-24,2.704237074752209e+66
2024-12-26,2.704237074752209e+66
2024-12-27,2.704237074752209e+66
2024-12-30,2.704237074752209e+66
2024-12-31,2.704237074752209e+66
2025-01-02,2.704237074752209e+66
2025-01-03,2.704237074752209e+66
2025-01-06,2.704237074752209e+66
2025-01-07,2.704237074752209e+66
2025-01-08,2.704237074752209e+66
2025-01-10,2.704237074752209e+66
2025-01-13,2.704237074752209e+66
2025-01-14,-9.33630417529605e+66
2025-01-15,1.2654704459116412e+65
2025-01-16,-3.984534100996545e+65
2025-01-17,1.2393289252520681e+65
2025-01-21,-2.1056645246634683e+64
2025-01-22,-1.3614979771638268e+65
2025-01-23,2.633672047972076e+65
2025-01-24,-4.737637968118937e+65
2025-01-27,9.696349239218937e+66
2025-01-28,8.408771565714384e+67
2025-01-29,-2.4586565630984213e+68
2025-01-30,-4.413449751332752e+67
2025-01-31,8.646439920706381e+67
2025-02-03,-1.212600075944737e+68
2025-02-04,-1.905164284177051e+68
2025-02-05,-7.196123133894149e+68
2025-02-06,1.5195506408019764e+69
2025-02-07,4.656019944194972e+69
2025-02-10,4.116313137169343e+70
2025-02-11,-1.4569346082531035e+71
2025-02-12,1.2488465575205914e+71
2025-02-13,4.563797786503396e+71
2025-02-14,1.7095603112971864e+72
2025-02-18,-3.149161504447968e+72
2025-02-19,-4.866217778797324e+72
2025-02-20,-6.812382736925914e+73
2025-02-21,8.75540192049344e+73
2025-02-24,3.009744657604973e+73
2025-02-25,5.3887819849104297e+73
2025-02-26,1.9214133654449224e+74
2025-02-27,-1.6661663542521974e+75
2025-02-28,7.947373662619521e+74
2025-03-03,-3.3541205683345857e+75
2025-03-04,-4.3067572611393034e+76
2025-03-05,-3.653359535363322e+76
2025-03-06,-7.980417644155539e+75
2025-03-07,-5.5756515622828226e+76
2025-03-10,-3.3854514295760473e+77
2025-03-11,-1.874710012349246e+78
2025-03-12,-1.5249803569174772e+79
2025-03-13,-5.386423007151269e+79
2025-03-14,5.299904948270892e+79
2025-03-17,-1.206887185529337e+80
2025-03-18,4.2150498260626827e+80
2025-03-19,-5.508549967592793e+80
2025-03-20,-1.0757776491124982e+81
2025-03-21,2.454014143604289e+81
2025-03-24,-5.375216671501454e+81
2025-03-25,1.414239779545153e+82
2025-03-26,-6.738420706583948e+82
2025-03-27,-1.2756639529345327e+83
2025-03-28,-5.993512260251653e+83
2025-03-31,1.5001840995125708e+84
2025-04-01,6.168490177684717e+84
2025-04-02,-5.537712733789032e+84
2025-04-03,-5.85260074416188e+85
2025-04-04,-6.736133629381303e+86
2025-04-07,2.039052336988614e+86
2025-04-08,-5.179870426014436e+86
2025-04-09,5.427858442020824e+86
2025-04-10,1.3250598252748065e+87
2025-04-11,-6.837179187798274e+87
2025-04-14,-1.5586316573378386e+88
2025-04-15,-5.977851198398931e+88
2025-04-16,1.2175998436120932e+89
2025-04-17,-4.706717754440961e+89
2025-04-21,-3.133329056738333e+88
2025-04-22,1.2099045287569377e+89
2025-04-23,-1.2186920030352952e+89
2025-04-24,-5.160297544974806e+88
2025-04-25,-3.07266242072944e+89
2025-04-28,1.85026209787788e+89
2025-04-29,-2.612228254130349e+88
2025-04-30,-2.3912181181021866e+88
2025-05-01,-2.457425336253339e+88
2025-05-02,5.211979055596859e+88
2025-05-05,1.955303915374081e+88
2025-05-06,7.901985256421619e+88
2025-05-07,3.033910937376995e+89
2025-05-08,-8.429782916994236e+89
2025-05-09,-6.55063812266492e+89
2025-05-12,3.4756888279682834e+89
2025-05-13,1.3664767217192495e+90
2025-05-14,4.061687390955549e+90
2025-05-15,-5.132610819440165e+90
2025-05-16,-7.251942459446967e+90
2025-05-19,-2.754333274398923e+91
2025-05-20,2.2009845858074748e+91
2025-05-21,7.511070973023088e+91
2025-05-22,1.680869891397439e+92
2025-05-23,-5.756879365363296e+91
2025-05-27,-1.4879353572153767e+90
2025-05-28,-3.2718950216655838e+90
2025-05-29,-1.254492090457889e+91
2025-05-30,2.594920137460801e+91
2025-06-02,5.838439348232963e+91
2025-06-03,1.5496999409053442e+92
2025-06-04,5.613801756707805e+92
2025-06-05,9.067988289062236e+92
2025-06-06,-1.1607006069652838e+93
2025-06-09,-8.933251017019267e+92
2025-06-10,-2.5288276591174483e+92
2025-06-11,-1.2594248448617249e+92
2025-06-12,-3.459562649923128e+92
2025-06-13,-5.862871788399767e+92
2025-06-16,1.2057522816442416e+93
2025-06-17,1.6273436792699304e+93
2025-06-18,-3.656093601776694e+93
2025-06-20,5.15196261869376e+93
2025-06-23,-1.013820912497411e+94
2025-06-24,-1.2112063234756e+94
2025-06-25,-4.421498648144517e+94
2025-06-26,1.345991051474761e+95
2025-06-27,6.641262866001921e+95
2025-06-30,-1.0426926326096475e+96
2025-07-01,3.611277349602344e+96
2025-07-02,9.99362972341512e+96
2025-07-03,-2.603815485282354e+97
2025-07-07,-1.0623012711594575e+98
2025-07-08,-1.23595365020823e+99
2025-07-09,-3.7803131453777465e+99
2025-07-10,1.124047832484336e+100
2025-07-11,3.391712865518555e+100
2025-07-14,1.0
2025-07-15,1.0
2025-07-16,1.0
2025-07-17,1.0
2025-07-18,1.0
2025-07-21,1.0
2025-07-22,1.0
2025-07-23,1.0
2025-07-24,1.0
2025-07-25,1.0
2025-07-28,1.0
2025-07-29,1.0
2025-07-30,1.0
2025-07-31,1.0
2025-08-01,1.0
2025-08-04,1.0
2025-08-05,1.0
2025-08-06,1.0
2025-08-07,1.0
2025-08-08,1.0
2025-08-11,1.0
2025-08-12,1.0
2025-08-13,1.0
2025-08-14,1.0
2025-08-15,1.0
2025-08-18,1.0
2025-08-19,1.0
2025-08-20,1.0
2025-08-21,1.0
2025-08-22,1.0
2025-08-25,1.0
2025-08-26,1.0
2025-08-27,1.0
2025-08-28,1.0
2025-08-29,1.0
2025-09-02,1.0
2025-09-03,1.0
2025-09-04,1.0
2025-09-05,1.0
2025-09-08,1.0
2025-09-09,1.0
2025-09-10,1.0
2025-09-11,1.0
2025-09-12,1.0
2025-09-15,1.0
2025-09-16,1.0
2025-09-17,1.0
2025-09-18,1.0
2025-09-19,1.0
2025-09-22,1.0
2025-09-23,1.0
2025-09-24,1.0
2025-09-25,1.0
2025-09-26,1.0
2025-09-29,1.0
2025-09-30,1.0
2025-10-01,1.0
2025-10-02,1.0
2025-10-03,1.0
2025-10-06,1.0
2025-10-07,1.0
2025-10-08,1.0
2025-10-09,1.0
2025-10-10,1.0
2025-10-13,1.0
2025-10-14,1.0
2025-10-15,1.0
2025-10-16,1.0
2025-10-17,1.0
2025-10-20,1.0
2025-10-21,1.0
2025-10-22,1.0
2025-10-23,1.0
2025-10-24,1.0
2025-10-27,1.0
2025-10-28,1.0
2025-10-29,1.0
2025-10-30,1.0
2025-10-31,1.0
2025-11-03,1.0
2025-11-04,1.0
2025-11-05,1.0
2025-11-06,1.0
2025-11-07,1.0
2025-11-10,1.0
2025-11-11,1.0
2025-11-12,1.0
2025-11-13,1.0
2025-11-14,1.0
2025-11-17,1.0
2025-11-18,1.0
2025-11-19,1.0
2025-11-20,1.0
2025-11-21,1.0
2025-11-24,1.0
2025-11-25,1.0
2025-11-26,1.0
2025-11-28,1.0
2025-12-01,1.0
2025-12-02,1.0
2025-12-03,1.0
2025-12-04,1.0
2025-12-05,1.0
2025-12-08,1.0
2025-12-09,1.0
2025-12-10,1.0
2025-12-11,1.0
2025-12-12,1.0
2025-12-15,1.0
2025-12-16,1.0
2025-12-17,1.0
2025-12-18,1.0
2025-12-19,1.0
2025-12-22,1.0
2025-12-23,1.0
2025-12-24,1.0
2025-12-26,1.0
2025-12-29,1.0
2025-12-30,1.0
2025-12-31,1.0
2026-01-02,1.0
